age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
70,"Woman","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat positive effect","Somewhat positive effect","Very badly",5,"Neither a Leaver nor a Remainer"
77,"Woman","East of England","Liberal Democrat","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
72,"Man","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Don't know","Very well",10,"a Leaver"
59,"Man","East of England","Conservative","Remain","","","£100,000 and over","Not Asked or missing","17-18","GCE A level or Higher Certificate","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Neither positive nor negative","Somewhat negative effect","Very badly",2,"Neither a Leaver nor a Remainer"
40,"Man","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Other","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
55,"Woman","East of England","Conservative","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Fairly badly",5,"a Remainer"
62,"Man","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",4,"Neither a Leaver nor a Remainer"
56,"Woman","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
47,"Woman","East of England","Conservative","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Don't know","Fairly badly",0,"a Remainer"
42,"Woman","East of England","Liberal Democrat","Remain","","","£50,000 to £59,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C2","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",1,"Neither a Leaver nor a Remainer"
63,"Man","East of England","Liberal Democrat","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","19","Other technical, professional or higher qualification","C2","Working part time (Less than 8 hours a week)","Charity/voluntary sector","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Neither positive nor negative","Somewhat negative effect","Very badly",5,"a Remainer"
62,"Man","East of England","UKIP","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Neither positive nor negative","Very badly",0,"a Leaver"
67,"Woman","East of England","BNP","Remain","","","Prefer not to answer","Not Asked or missing","17-18","CSE grades 2-5","D","Retired","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Don't know","Very badly",5,"a Remainer"
69,"Man","East of England","Conservative","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",2,"a Remainer"
68,"Woman","East of England","Conservative","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","D","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
41,"Man","East of England","Green","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","E","Other","Other","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
66,"Woman","East of England","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grades 2-5","C2","Retired","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",4,"a Remainer"
24,"Woman","East of England","Labour","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
45,"Woman","East of England","Labour","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
45,"Woman","East of England","UKIP","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","City & Guilds certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Don't know",9,"Neither a Leaver nor a Remainer"
33,"Man","East of England","Conservative","Remain","","","£50,000 to £59,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly well",5,"Neither a Leaver nor a Remainer"
62,"Woman","East of England","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","City & Guilds certificate","C2","Working part time (8-29 hours a week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
