age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
35,"Man","East of England","Missing","Leave",10,"The Independent","£70,000 to £99,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",3,"Neither a Leaver nor a Remainer"
64,"Man","East of England","Missing","Leave",5,"Other Newspaper","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"Neither a Leaver nor a Remainer"
59,"Man","Scotland","Missing","Remain",8,"None","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
43,"Woman","Scotland","Missing","Remain",1,"The Guardian","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Not working","Other public sector employer (e.g. Central Government)","Other","Wrong","Somewhat negative effect","Neither positive nor negative","Don't know",5,"a Remainer"
35,"Man","North West","Missing","Cannot remember",8,"The Daily Mail / The Scottish Daily Mail","Don't know","Not Asked or missing","17-18","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Neither positive nor negative","Very badly",6,"Neither a Leaver nor a Remainer"
31,"Woman","South West","Missing","Did not vote",3,"The Times","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Don't know","Somewhat positive effect","Fairly badly",8,"a Leaver"
75,"Woman","London","Missing","Remain",9,"The Independent","Prefer not to answer","Not Asked or missing","19","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Fairly badly",4,"a Remainer"
74,"Woman","East of England","Missing","Leave",0,"Other Newspaper","£5,000 to £9,999 per year","Not Asked or missing","17-18","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C1","Retired","Other","Other","Right","Somewhat positive effect","Somewhat positive effect","Very badly",7,"Neither a Leaver nor a Remainer"
73,"Man","Yorkshire and the Humber","Missing","Leave",10,"None","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"a Leaver"
88,"Man","Scotland","Missing","Leave",5,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
67,"Woman","Wales","Missing","Leave",6,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","D","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",6,"a Leaver"
65,"Woman","Wales","Missing","Leave",7,"The Times","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Very badly",7,"a Leaver"
72,"Man","West Midlands","Missing","Leave",2,"None","£50,000 to £59,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Very positive effect","Very badly",3,"a Leaver"
76,"Woman","West Midlands","Missing","Remain",7,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
68,"Woman","Scotland","Missing","Remain",4,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","17-18","Clerical and commercial","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",1,"Neither a Leaver nor a Remainer"
65,"Woman","West Midlands","Missing","Leave",7,"The Times","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",1,"a Leaver"
67,"Woman","North West","Missing","Leave",3,"None","£15,000 to £19,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","D","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Don't know","Fairly badly",8,"a Leaver"
39,"Man","North East","Missing","Remain",3,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
74,"Man","Wales","Missing","Leave",8,"The Daily Mail / The Scottish Daily Mail","£30,000 to £34,999 per year","Not Asked or missing","20+","ONC","A","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",6,"a Leaver"
59,"Woman","Scotland","Missing","Leave",7,"The Times","£25,000 to £29,999 per year","Not Asked or missing","17-18","Scottish Higher Certificate","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Leaver"
60,"Man","Wales","Missing","Remain",2,"None","£35,000 to £39,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
42,"Man","North East","Missing","Leave",7,"None","£30,000 to £34,999 per year","Not Asked or missing","16","City & Guilds certificate - advanced","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Somewhat positive effect","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
28,"Woman","Yorkshire and the Humber","Missing","Leave",1,"None","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
