age,sex,region,EURef2016,education_age,work_stat,work_organisation,work_type,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
67,"Man","East of England","Leave","16","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very positive effect","Very positive effect","Don't know",3,"a Leaver"
53,"Woman","South East","Leave","17-18","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
75,"Woman","London","Remain","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat negative effect","Somewhat negative effect","Very badly",7,"a Remainer"
55,"Man","London","Remain","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Neither positive nor negative","Fairly badly",2,"a Remainer"
32,"Man","East of England","Leave","20+","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Neither positive nor negative","Neither positive nor negative","Don't know",5,"a Leaver"
46,"Woman","Yorkshire and the Humber","Leave","16","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Don’t know"
71,"Man","West Midlands","Remain","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
80,"Man","London","Remain","15 or under","Working part time (8-29 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
64,"Man","Scotland","Remain","20+","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don't know","Don't know","Very badly",1,"a Remainer"
61,"Woman","Yorkshire and the Humber","Remain","20+","Retired","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Don't know",1,"a Remainer"
61,"Woman","Wales","Leave","17-18","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Neither positive nor negative","Neither positive nor negative","Very badly",4,"Neither a Leaver nor a Remainer"
40,"Man","East Midlands","Leave","Still at school/Full time student","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very positive effect","Somewhat positive effect","Very badly",3,"a Leaver"
58,"Man","Yorkshire and the Humber","Leave","19","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
66,"Woman","North West","Leave","15 or under","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Neither positive nor negative","Neither positive nor negative","Don't know",5,"a Leaver"
30,"Woman","North West","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
41,"Man","London","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Fairly badly",0,"a Remainer"
39,"Man","Scotland","Remain","Can't remember","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Other","Don't know","Don't know","Don't know",5,"Don’t know"
37,"Woman","West Midlands","Leave","17-18","Working part time (Less than 8 hours a week)","Charity/voluntary sector","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
53,"Woman","West Midlands","Remain","17-18","Working full time (30 or more hours per week)","Self-employed","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Very negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
45,"Woman","South East","Leave","20+","Not working","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don't know","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
57,"Woman","Wales","Leave","16","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
23,"Woman","London","Remain","17-18","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat negative effect","Somewhat negative effect","Fairly badly",4,"a Remainer"
47,"Man","London","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
41,"Man","Scotland","Remain","17-18","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
40,"Woman","South East","Remain","19","Working part time (8-29 hours a week)","Self-employed","Have never worked","Neither positive nor negative","Somewhat negative effect","Don't know",5,"Neither a Leaver nor a Remainer"
49,"Woman","Yorkshire and the Humber","Remain","16","Working part time (Less than 8 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don't know","Don't know","Don't know",5,"Don’t know"
78,"Woman","Scotland","Remain","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Don't know",4,"a Remainer"
34,"Man","London","Remain","32766","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very positive effect","Very positive effect","Very badly",7,"a Remainer"
