age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
73,"Man","Scotland","Green","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","B","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
68,"Man","North East","Labour","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","15 or under","Teaching qualification (not degree)","B","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
73,"Man","South East","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","City & Guilds certificate - advanced","C2","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",4,"a Leaver"
71,"Man","North West","Labour","Leave","","","Prefer not to answer","Not Asked or missing","16","City & Guilds certificate","C2","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
75,"Man","East of England","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","16","City & Guilds certificate - advanced","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
58,"Woman","Yorkshire and the Humber","Conservative","Remain","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Not working","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
59,"Man","Scotland","Green","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","15 or under","No formal qualifications","C2","Working full time (30 or more hours per week)","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",8,"a Remainer"
28,"Woman","South West","UKIP","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","19","University diploma","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
38,"Woman","West Midlands","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Very badly",5,"Neither a Leaver nor a Remainer"
62,"Man","East of England","Labour","Remain","","","£70,000 to £99,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
56,"Woman","London","Conservative","Leave","","","£40,000 to £44,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Very badly",1,"Neither a Leaver nor a Remainer"
75,"Woman","South East","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","D","Retired","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",9,"a Leaver"
43,"Woman","Scotland","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
32,"Woman","North West","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Neither positive nor negative","Very badly",3,"a Remainer"
71,"Man","Yorkshire and the Humber","DK or did not vote","Leave","","","Prefer not to answer","Not Asked or missing","16","Other technical, professional or higher qualification","C1","Retired","Self-employed","Other","Right","Neither positive nor negative","Don't know","Very badly",3,"Neither a Leaver nor a Remainer"
71,"Man","South West","Conservative","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
38,"Man","London","Labour","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
37,"Woman","South West","Conservative","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly well",5,"Neither a Leaver nor a Remainer"
73,"Man","East Midlands","Conservative","Leave","","","Don't know","Not Asked or missing","15 or under","City & Guilds certificate - advanced","C2","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Don't know","Very badly",8,"a Leaver"
60,"Man","West Midlands","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Very positive effect","Very positive effect","Fairly well",10,"a Leaver"
52,"Woman","North East","Labour","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","19","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",2,"a Remainer"
66,"Woman","West Midlands","Labour","Leave","","","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","C1","Retired","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",9,"a Leaver"
65,"Woman","North West","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Don't know",2,"a Remainer"
49,"Man","Scotland","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",6,"Neither a Leaver nor a Remainer"
