age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
26,"Woman","North West","Labour","Leave",5,"The Independent","£10,000 to £14,999 per year","Not Asked or missing","17-18","Prefer not to say","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
43,"Woman","East of England","Liberal Democrat","Remain",9,"Other Newspaper","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
62,"Man","London","DK or did not vote","Remain",7,"None","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
53,"Man","West Midlands","Labour","Remain",6,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","16","City & Guilds certificate","E","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
43,"Woman","North East","Labour","Remain",7,"The Daily Mail / The Scottish Daily Mail","£25,000 to £29,999 per year","Not Asked or missing","20+","University diploma","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",10,"a Leaver"
57,"Man","Scotland","Labour","Remain",2,"The Times","Prefer not to answer","Not Asked or missing","17-18","Teaching qualification (not degree)","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
43,"Woman","London","Conservative","Remain",0,"The Independent","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working part time (8-29 hours a week)","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Neither positive nor negative","Fairly badly",3,"a Remainer"
77,"Man","South West","DK or did not vote","Leave",5,"None","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
60,"Woman","London","DK or did not vote","Leave",0,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
61,"Woman","East Midlands","Conservative","Leave",4,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","Not Asked or missing","15 or under","No formal qualifications","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",8,"a Leaver"
67,"Woman","West Midlands","Conservative","Leave",7,"None","£5,000 to £9,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","B","Retired","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Neither positive nor negative","Fairly badly",10,"a Leaver"
36,"Man","North West","Conservative","Leave",8,"The Guardian","£20,000 to £24,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Don't know",5,"a Leaver"
48,"Woman","London","DK or did not vote","Did not vote",4,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"Don’t know"
38,"Woman","Yorkshire and the Humber","Conservative","Remain",7,"None","Don't know","Not Asked or missing","17-18","Don't know","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
67,"Woman","North West","DK or did not vote","Leave",9,"The Guardian","£20,000 to £24,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","B","Retired","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly well",8,"a Leaver"
51,"Woman","West Midlands","Other","Leave",3,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","16","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
41,"Man","South East","DK or did not vote","Remain",6,"The Times","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",6,"Neither a Leaver nor a Remainer"
38,"Man","West Midlands","DK or did not vote","Did not vote",3,"None","£10,000 to £14,999 per year","Not Asked or missing","16","No formal qualifications","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Very badly",10,"Neither a Leaver nor a Remainer"
75,"Woman","Scotland","UKIP","Leave",2,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","17-18","Scottish Ordinary/ Lower Certificate","C1","Retired","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Neither positive nor negative","Don't know","Fairly badly",9,"Neither a Leaver nor a Remainer"
36,"Man","South West","DK or did not vote","Remain",0,"The Daily Mail / The Scottish Daily Mail","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly well",0,"a Remainer"
69,"Woman","South West","DK or did not vote","Leave",4,"The Times","Don't know","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Leaver"
38,"Woman","South East","Conservative","Leave",6,"The Independent","Don't know","Not Asked or missing","Can't remember","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Other","Other","Other","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
75,"Man","West Midlands","Conservative","Remain",0,"Other Newspaper","£25,000 to £29,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
